elem1,elem2,n1,n2,l
H,W,3,0,2
H,W,3,0,3
H,W,3,0,4
H,W,3,1,0
H,W,3,1,1
H,W,3,1,2
H,W,3,1,3
H,W,3,1,4
H,W,3,2,0
H,W,3,2,1
H,W,3,2,2
H,W,3,2,3
H,W,3,2,4
H,W,3,3,0
H,W,3,3,1
H,W,3,3,2
H,W,3,3,3
H,W,3,3,4
O,O,0,0,0
O,O,0,0,1
O,O,0,0,2
O,O,0,0,3
O,O,0,0,4
O,O,0,1,0
O,O,0,1,1
O,O,0,1,2
O,O,0,1,3
O,O,0,1,4
O,O,0,2,0
O,O,0,2,1
O,O,0,2,2
O,O,0,2,3
O,O,0,2,4
O,O,0,3,0
O,O,0,3,1
O,O,0,3,2
O,O,0,3,3
O,O,0,3,4
O,O,1,1,0
O,O,1,1,1
O,O,1,1,2
O,O,1,1,3
O,O,1,1,4
O,O,1,2,0
O,O,1,2,1
O,O,1,2,2
O,O,1,2,3
O,O,1,2,4
O,O,1,3,0
O,O,1,3,1
O,O,1,3,2
O,O,1,3,3
O,O,1,3,4
O,O,2,2,0
O,O,2,2,1
O,O,2,2,2
O,O,2,2,3
O,O,2,2,4
O,O,2,3,0
O,O,2,3,1
O,O,2,3,2
O,O,2,3,3
O,O,2,3,4
O,O,3,3,0
O,O,3,3,1
O,O,3,3,2
O,O,3,3,3
O,O,3,3,4
O,Ce,0,0,0
O,Ce,0,0,1
O,Ce,0,0,2
O,Ce,0,0,3
O,Ce,0,0,4
O,Ce,0,1,0
O,Ce,0,1,1
O,Ce,0,1,2
O,Ce,0,1,3
O,Ce,0,1,4
O,Ce,0,2,0
O,Ce,0,2,1
O,Ce,0,2,2
O,Ce,0,2,3
O,Ce,0,2,4
O,Ce,0,3,0
O,Ce,0,3,1
O,Ce,0,3,2
O,Ce,0,3,3
O,Ce,0,3,4
O,Ce,1,0,0
O,Ce,1,0,1
O,Ce,1,0,2
O,Ce,1,0,3
O,Ce,1,0,4
O,Ce,1,1,0
O,Ce,1,1,1
O,Ce,1,1,2
O,Ce,1,1,3
O,Ce,1,1,4
O,Ce,1,2,0
O,Ce,1,2,1
O,Ce,1,2,2
O,Ce,1,2,3
O,Ce,1,2,4
O,Ce,1,3,0
O,Ce,1,3,1
O,Ce,1,3,2
O,Ce,1,3,3
O,Ce,1,3,4
O,Ce,2,0,0
O,Ce,2,0,1
O,Ce,2,0,2
O,Ce,2,0,3
O,Ce,2,0,4
O,Ce,2,1,0
O,Ce,2,1,1
O,Ce,2,1,2
O,Ce,2,1,3
O,Ce,2,1,4
O,Ce,2,2,0
O,Ce,2,2,1
O,Ce,2,2,2
O,Ce,2,2,3
O,Ce,2,2,4
O,Ce,2,3,0
O,Ce,2,3,1
O,Ce,2,3,2
O,Ce,2,3,3
O,Ce,2,3,4
O,Ce,3,0,0
O,Ce,3,0,1
O,Ce,3,0,2
O,Ce,3,0,3
O,Ce,3,0,4
O,Ce,3,1,0
O,Ce,3,1,1
O,Ce,3,1,2
O,Ce,3,1,3
O,Ce,3,1,4
O,Ce,3,2,0
O,Ce,3,2,1
O,Ce,3,2,2
O,Ce,3,2,3
O,Ce,3,2,4
O,Ce,3,3,0
O,Ce,3,3,1
O,Ce,3,3,2
O,Ce,3,3,3
O,Ce,3,3,4
O,W,0,0,0
O,W,0,0,1
O,W,0,0,2
O,W,0,0,3
O,W,0,0,4
O,W,0,1,0
O,W,0,1,1
O,W,0,1,2
O,W,0,1,3
O,W,0,1,4
O,W,0,2,0
O,W,0,2,1
O,W,0,2,2
O,W,0,2,3
O,W,0,2,4
O,W,0,3,0
O,W,0,3,1
O,W,0,3,2
O,W,0,3,3
O,W,0,3,4
O,W,1,0,0
O,W,1,0,1
O,W,1,0,2
O,W,1,0,3
O,W,1,0,4
O,W,1,1,0
O,W,1,1,1
O,W,1,1,2
O,W,1,1,3
O,W,1,1,4
O,W,1,2,0
O,W,1,2,1
O,W,1,2,2
O,W,1,2,3
O,W,1,2,4
O,W,1,3,0
O,W,1,3,1
O,W,1,3,2
O,W,1,3,3
O,W,1,3,4
O,W,2,0,0
O,W,2,0,1
O,W,2,0,2
O,W,2,0,3
O,W,2,0,4
O,W,2,1,0
O,W,2,1,1
O,W,2,1,2
O,W,2,1,3
O,W,2,1,4
O,W,2,2,0
O,W,2,2,1
O,W,2,2,2
O,W,2,2,3
O,W,2,2,4
O,W,2,3,0
O,W,2,3,1
O,W,2,3,2
O,W,2,3,3
O,W,2,3,4
O,W,3,0,0
O,W,3,0,1
O,W,3,0,2
O,W,3,0,3
O,W,3,0,4
O,W,3,1,0
O,W,3,1,1
O,W,3,1,2
O,W,3,1,3
O,W,3,1,4
O,W,3,2,0
O,W,3,2,1
O,W,3,2,2
O,W,3,2,3
O,W,3,2,4
O,W,3,3,0
O,W,3,3,1
O,W,3,3,2
O,W,3,3,3
O,W,3,3,4
Ce,Ce,0,0,0
Ce,Ce,0,0,1
Ce,Ce,0,0,2
Ce,Ce,0,0,3
Ce,Ce,0,0,4
Ce,Ce,0,1,0
Ce,Ce,0,1,1
Ce,Ce,0,1,2
Ce,Ce,0,1,3
Ce,Ce,0,1,4
Ce,Ce,0,2,0
Ce,Ce,0,2,1
Ce,Ce,0,2,2
Ce,Ce,0,2,3
Ce,Ce,0,2,4
Ce,Ce,0,3,0
Ce,Ce,0,3,1
Ce,Ce,0,3,2
Ce,Ce,0,3,3
Ce,Ce,0,3,4
Ce,Ce,1,1,0
Ce,Ce,1,1,1
Ce,Ce,1,1,2
Ce,Ce,1,1,3
Ce,Ce,1,1,4
Ce,Ce,1,2,0
Ce,Ce,1,2,1
Ce,Ce,1,2,2
Ce,Ce,1,2,3
Ce,Ce,1,2,4
Ce,Ce,1,3,0
Ce,Ce,1,3,1
Ce,Ce,1,3,2
Ce,Ce,1,3,3
Ce,Ce,1,3,4
Ce,Ce,2,2,0
Ce,Ce,2,2,1
Ce,Ce,2,2,2
Ce,Ce,2,2,3
Ce,Ce,2,2,4
Ce,Ce,2,3,0
Ce,Ce,2,3,1
Ce,Ce,2,3,2
Ce,Ce,2,3,3
Ce,Ce,2,3,4
Ce,Ce,3,3,0
Ce,Ce,3,3,1
Ce,Ce,3,3,2
Ce,Ce,3,3,3
Ce,Ce,3,3,4
Ce,W,0,0,0
Ce,W,0,0,1
Ce,W,0,0,2
Ce,W,0,0,3
Ce,W,0,0,4
Ce,W,0,1,0
Ce,W,0,1,1
Ce,W,0,1,2
Ce,W,0,1,3
Ce,W,0,1,4
Ce,W,0,2,0
Ce,W,0,2,1
Ce,W,0,2,2
Ce,W,0,2,3
Ce,W,0,2,4
Ce,W,0,3,0
Ce,W,0,3,1
Ce,W,0,3,2
Ce,W,0,3,3
Ce,W,0,3,4
Ce,W,1,0,0
Ce,W,1,0,1
Ce,W,1,0,2
Ce,W,1,0,3
Ce,W,1,0,4
Ce,W,1,1,0
Ce,W,1,1,1
Ce,W,1,1,2
Ce,W,1,1,3
Ce,W,1,1,4
Ce,W,1,2,0
Ce,W,1,2,1
Ce,W,1,2,2
Ce,W,1,2,3
Ce,W,1,2,4
Ce,W,1,3,0
Ce,W,1,3,1
Ce,W,1,3,2
Ce,W,1,3,3
Ce,W,1,3,4
Ce,W,2,0,0
Ce,W,2,0,1
Ce,W,2,0,2
Ce,W,2,0,3
Ce,W,2,0,4
Ce,W,2,1,0
Ce,W,2,1,1
Ce,W,2,1,2
Ce,W,2,1,3
Ce,W,2,1,4
Ce,W,2,2,0
Ce,W,2,2,1
Ce,W,2,2,2
Ce,W,2,2,3
Ce,W,2,2,4
Ce,W,2,3,0
Ce,W,2,3,1
Ce,W,2,3,2
Ce,W,2,3,3
Ce,W,2,3,4
Ce,W,3,0,0
Ce,W,3,0,1
Ce,W,3,0,2
Ce,W,3,0,3
Ce,W,3,0,4
Ce,W,3,1,0
Ce,W,3,1,1
Ce,W,3,1,2
Ce,W,3,1,3
Ce,W,3,1,4
Ce,W,3,2,0
Ce,W,3,2,1
Ce,W,3,2,2
Ce,W,3,2,3
Ce,W,3,2,4
Ce,W,3,3,0
Ce,W,3,3,1
Ce,W,3,3,2
Ce,W,3,3,3
Ce,W,3,3,4
W,W,0,0,0
W,W,0,0,1
W,W,0,0,2
W,W,0,0,3
W,W,0,0,4
W,W,0,1,0
W,W,0,1,1
W,W,0,1,2
W,W,0,1,3
W,W,0,1,4
W,W,0,2,0
W,W,0,2,1
W,W,0,2,2
W,W,0,2,3
W,W,0,2,4
W,W,0,3,0
W,W,0,3,1
W,W,0,3,2
W,W,0,3,3
W,W,0,3,4
W,W,1,1,0
W,W,1,1,1
W,W,1,1,2
W,W,1,1,3
W,W,1,1,4
W,W,1,2,0
W,W,1,2,1
W,W,1,2,2
W,W,1,2,3
W,W,1,2,4
W,W,1,3,0
W,W,1,3,1
W,W,1,3,2
W,W,1,3,3
W,W,1,3,4
W,W,2,2,0
W,W,2,2,1
W,W,2,2,2
W,W,2,2,3
W,W,2,2,4
W,W,2,3,0
W,W,2,3,1
W,W,2,3,2
W,W,2,3,3
W,W,2,3,4
W,W,3,3,0
W,W,3,3,1
W,W,3,3,2
W,W,3,3,3
W,W,3,3,4
